200/a-036-G 093-P-01/00,2056,3655.5
200/b-092-G 093-P-01/00,2356,3477.5
202/c-035-H 093-P-01/00,2189.7,3473
200/c-057-I 093-P-01/00,486,2707
200/c-057-I 093-P-01/02,486,2707
200/c-003-J 093-P-01/00,2050,2725
200/c-004-J 093-P-01/00,559.5,3666
200/c-014-J 093-P-01/00,570,3667.5
200/d-023-J 093-P-01/00,553,3286
200/a-040-J 093-P-01/00,556,3707
200/a-040-J 093-P-01/02,556,3707
200/a-044-J 093-P-01/00,535,3630
200/c-048-J 093-P-01/00,3047,3651
200/d-064-J 093-P-01/00,-1,3454.5
200/b-069-J 093-P-01/00,3100,3602
200/c-072-J 093-P-01/00,320,1961.7
200/c-076-J 093-P-01/00,432,2870
200/c-076-J 093-P-01/02,432,2870
200/c-076-J 093-P-01/03,432,2870
200/c-076-J 093-P-01/04,432,2870
200/c-076-J 093-P-01/05,432,2870
200/c-076-J 093-P-01/06,432,2870
200/d-085-J 093-P-01/00,394,2024
200/a-087-J 093-P-01/00,324,2080
200/a-037-K 093-P-01/00,601,3827
200/b-075-D 093-P-02/03,1955,3527
200/a-076-D 093-P-02/02,831,2177
200/b-057-E 093-P-02/00,521,3377
200/b-057-E 093-P-02/02,521,3377
200/b-057-E 093-P-02/03,521,3377
200/b-093-F 093-P-02/00,606,3315
200/b-093-F 093-P-02/02,606,3315
200/b-093-F 093-P-02/03,606,3315
200/c-024-H 093-P-02/00,372,2662
200/c-024-H 093-P-02/02,372,2662
200/c-024-H 093-P-02/03,372,2662
200/b-029-J 093-P-02/00,622,3230
200/b-029-J 093-P-02/02,622,3230
200/b-029-J 093-P-02/03,622,3230
200/b-029-J 093-P-02/04,622,3230
200/a-081-J 093-P-02/00,609,2979
200/a-081-J 093-P-02/02,609,2979
200/a-081-J 093-P-02/03,609,2979
200/a-081-J 093-P-02/04,609,2979
200/c-075-A 093-P-03/00,609,3634
200/d-089-A 093-P-03/00,1175.5,3229
200/c-089-B 093-P-03/00,874,2935
200/b-089-C 093-P-03/00,3227,4963
200/b-075-E 093-P-03/00,4400,4825
200/b-075-E 093-P-03/02,4400,4825
200/a-061-F 093-P-03/00,8,3407
200/a-003-G 093-P-03/00,1354,3360
200/a-003-G 093-P-03/02,1354,3360
200/d-055-G 093-P-03/00,609,3580
200/a-089-J 093-P-03/00,554,3623
200/a-089-J 093-P-03/02,554,3623
200/a-089-J 093-P-03/03,554,3623
200/d-079-L 093-P-03/00,3541,5057.9
200/d-037-H 093-P-04/00,1865,3175
200/a-007-J 093-P-04/02,2875,3224.8
200/a-079-J 093-P-04/00,4600,4755
200/c-059-A 093-P-05/00,3520,4820
200/a-033-B 093-P-05/02,-1,4222.6
200/d-060-C 093-P-05/00,10,3316
200/d-060-C 093-P-05/02,10,3316
200/d-026-E 093-P-05/04,3319,4164
200/b-036-E 093-P-05/05,3319,4164
200/d-049-E 093-P-05/00,-1,4441.1
200/a-054-K 093-P-05/04,50,3325
200/c-004-B 093-P-07/00,600,3060
200/c-004-B 093-P-07/02,600,3060
200/c-004-B 093-P-07/03,600,3060
200/c-079-B 093-P-07/02,376.4,2512.2
200/d-063-E 093-P-07/00,609,3711
200/c-074-E 093-P-07/02,3724.3,4034
200/c-081-E 093-P-07/00,608.5,3675
200/a-045-F 093-P-07/00,2235,3065
200/a-045-F 093-P-07/02,2235,3065
200/a-045-F 093-P-07/03,2235,3065
200/a-045-F 093-P-07/04,2235,3065
200/d-085-G 093-P-07/00,345,2220.8
200/c-088-G 093-P-07/00,362,2570
200/b-015-H 093-P-07/00,521.5,2609
200/a-043-H 093-P-07/00,3300,3499.6
200/b-075-H 093-P-07/00,30,1850
200/c-012-I 093-P-07/00,1640,2447
200/c-012-I 093-P-07/02,1640,2447
200/c-036-I 093-P-07/00,360,2394
200/c-036-I 093-P-07/02,360,2394
200/b-099-I 093-P-07/00,512,3310
200/b-099-I 093-P-07/02,512,3310
200/d-032-J 093-P-07/00,380,2513
200/d-032-J 093-P-07/02,380,2513
200/c-041-J 093-P-07/00,360,2498
200/c-046-J 093-P-07/00,370,2504
200/c-089-A 093-P-08/00,2020,2334
200/c-089-A 093-P-08/02,2020,2334
200/c-089-A 093-P-08/03,2020,2334
200/b-005-B 093-P-08/00,390,1981
200/b-008-B 093-P-08/00,312,1923
200/b-015-B 093-P-08/00,401,2598.5
200/b-066-B 093-P-08/00,1730,1897
200/d-056-C 093-P-08/00,3390,3619.1
200/d-056-C 093-P-08/02,3390,3619.1
202/d-051-D 093-P-08/00,432.3,2789
202/d-051-D 093-P-08/02,432.3,2789
200/d-052-D 093-P-08/00,519,3346
200/c-017-E 093-P-08/00,427.4,2794
200/c-017-E 093-P-08/02,427.4,2794
200/b-020-E 093-P-08/00,537,3463.6
200/a-025-E 093-P-08/00,429,2769
200/a-025-E 093-P-08/02,429,2769
200/a-025-E 093-P-08/03,429,2769
200/b-032-E 093-P-08/00,413,2661.5
200/b-032-E 093-P-08/02,413,2661.5
200/a-097-E 093-P-08/00,418,2681
200/a-097-E 093-P-08/02,418,2681
200/c-097-E 093-P-08/00,3050,3300
200/d-097-E 093-P-08/00,417.6,2682.5
200/c-006-F 093-P-08/00,410,2657
200/c-006-F 093-P-08/02,410,2657
200/c-006-F 093-P-08/03,410,2657
200/b-018-F 093-P-08/00,410,2692
200/b-018-F 093-P-08/02,410,2692
200/d-065-G 093-P-08/00,2225,3269
200/d-075-G 093-P-08/00,460.8,3287.3
200/c-051-H 093-P-08/00,366,2258
200/b-074-I 093-P-08/00,438,2881
200/d-099-I 093-P-08/00,1345,1579.7
200/d-099-I 093-P-08/02,1345,1579.7
200/b-005-L 093-P-08/00,33.3,3338.1
200/b-005-L 093-P-08/02,33.3,3338.1
202/d-013-L 093-P-08/00,485,3091
200/c-036-L 093-P-08/00,536.4,2917.4
200/c-075-L 093-P-08/00,3065.1,3461.3
200/b-006-A 093-P-09/00,435,2878.5
200/a-034-A 093-P-09/00,434,2749.4
200/c-036-A 093-P-09/00,1805,1973
200/a-063-A 093-P-09/00,427.3,2717.2
200/b-077-A 093-P-09/00,437,2687
200/d-011-B 093-P-09/00,455.5,3234
200/d-011-B 093-P-09/02,455.5,3234
200/d-011-B 093-P-09/03,455.5,3234
200/d-011-B 093-P-09/04,455.5,3234
200/d-011-B 093-P-09/05,455.5,3234
200/c-051-B 093-P-09/00,423,2577
200/d-068-B 093-P-09/00,2400,2870
200/a-096-B 093-P-09/00,2300,2842
200/d-012-C 093-P-09/00,466,3083
200/b-043-E 093-P-09/00,470,2962
200/c-013-F 093-P-09/00,1600,2592
200/b-047-F 093-P-09/00,454,2969
200/d-044-G 093-P-09/00,425,2185
202/a-001-H 093-P-09/00,605,2611.9
200/c-003-H 093-P-09/00,437,2660
200/b-028-H 093-P-09/00,1658,2772.1
200/a-040-H 093-P-09/00,350,2800
200/a-040-H 093-P-09/02,350,2800
200/d-060-H 093-P-09/00,188,1220
200/c-012-B 093-P-10/00,348,2182
200/c-022-B 093-P-10/00,333,2322
200/c-022-B 093-P-10/02,333,2322
200/c-028-B 093-P-10/00,2925,3202
200/b-035-B 093-P-10/00,486,3153.5
200/b-037-B 093-P-10/00,528.5,3137
200/d-051-B 093-P-10/00,1900,2315
200/b-063-B 093-P-10/00,685,3036.2
200/b-012-C 093-P-10/00,2020,2343
200/b-012-C 093-P-10/02,2020,2343
200/c-080-C 093-P-10/00,350,2388
202/b-094-C 093-P-10/00,615,2274
200/d-010-D 093-P-10/00,368,2460
200/d-010-D 093-P-10/02,368,2460
200/c-025-D 093-P-10/00,2200,2520
200/d-041-D 093-P-10/00,580,3295
200/a-048-E 093-P-10/00,1870,2317
200/a-048-E 093-P-10/02,1870,2317
200/d-022-F 093-P-10/00,482,3148
200/a-031-F 093-P-10/00,473,3038.5
200/a-036-F 093-P-10/00,492,3248
200/a-036-F 093-P-10/02,492,3248
200/a-087-A 093-P-12/00,925,3008
200/a-087-A 093-P-12/02,925,3008
200/a-087-A 093-P-12/03,925,3008
200/a-087-A 093-P-12/04,925,3008
200/a-087-A 093-P-12/05,925,3008
200/a-087-A 093-P-12/06,925,3008
200/b-080-C 093-P-12/00,3100,3766
200/c-050-D 094-A-04/00,187,900
200/a-100-D 094-A-04/00,198,841.5
200/a-100-D 094-A-04/02,198,841.5
200/b-049-D 094-A-05/00,1538.8,2660.1
204/b-077-I 094-A-11/00,222.3,1382.3
200/a-087-I 094-A-11/00,227,1365.3
200/a-087-I 094-A-11/02,227,1365.3
200/d-048-J 094-A-11/00,241,1488
200/d-048-J 094-A-11/02,241,1488
200/d-048-J 094-A-11/03,241,1488
200/d-048-J 094-A-11/04,241,1488
200/d-048-J 094-A-11/05,241,1488
202/b-084-J 094-A-11/00,3392,3555
200/a-075-I 094-A-12/00,274,1765
200/b-075-I 094-A-12/00,268,1812
200/d-095-I 094-A-12/00,308,1817
200/d-095-I 094-A-12/02,308,1817
200/b-057-K 094-A-12/00,621,1996.5
200/b-025-L 094-A-12/00,1035,2065
200/d-061-L 094-A-12/00,1130,2192.2
200/d-005-A 094-A-13/00,277.5,1864
202/c-016-A 094-A-13/00,263,1710.1
200/b-026-A 094-A-13/00,278,1741.5
200/c-062-A 094-A-13/00,265,1750
200/d-028-B 094-A-13/00,376.3,1741.4
200/d-028-B 094-A-13/02,376.3,1741.4
200/a-055-D 094-A-13/00,1600,2025
200/a-055-D 094-A-13/02,1600,2025
202/c-063-D 094-A-13/00,25,2214
202/b-018-E 094-A-13/00,625,1989
200/a-072-F 094-A-13/00,238,1436
200/a-072-F 094-A-13/02,238,1436
200/d-048-G 094-A-13/00,1244.5,1359.2
200/d-005-H 094-A-13/00,527,3432
200/d-005-H 094-A-13/02,527,3432
200/d-013-H 094-A-13/00,2044,3483
200/a-021-H 094-A-13/00,251.1,1575.4
200/a-032-H 094-A-13/00,1446,1589
200/a-052-H 094-A-13/00,1490,1620
200/a-058-H 094-A-13/00,201,1268
200/a-062-H 094-A-13/00,1542,1623
200/d-072-H 094-A-13/00,1500,1617
200/d-072-H 094-A-13/02,1500,1617
202/a-082-H 094-A-13/00,1510,1622
200/a-021-I 094-A-13/00,223,1259.5
200/a-021-I 094-A-13/02,223,1259.5
200/a-021-I 094-A-13/03,223,1259.5
200/d-056-I 094-A-13/00,1375,2152.2
200/d-056-I 094-A-13/02,1375,2152.2
200/d-043-K 094-A-13/00,454,1936.5
200/c-021-L 094-A-13/00,1265,2069
200/d-026-A 094-A-14/00,209,1379
202/c-035-B 094-A-14/00,179,1126.1
202/c-035-B 094-A-14/02,179,1126.1
200/a-091-E 094-A-14/00,224,1350
200/a-091-E 094-A-14/02,224,1350
200/a-091-E 094-A-14/03,224,1350
200/a-030-G 094-A-14/00,195,1245.7
200/b-071-H 094-A-14/02,504,1300
200/c-015-K 094-A-14/00,237.9,1489.1
200/c-015-K 094-A-14/02,237.9,1489.1
200/b-026-K 094-A-14/00,210,1337.7
200/c-038-K 094-A-14/00,200,1318
200/d-091-K 094-A-14/00,1743,3231
200/d-091-K 094-A-14/02,1743,3231
200/a-033-L 094-A-14/00,238.5,1532.3
200/b-053-L 094-A-14/00,258,1289.9
200/d-059-L 094-A-14/00,210.3,1328.5
200/d-059-L 094-A-14/02,210.3,1328.5
200/d-059-L 094-A-14/03,210.3,1328.5
200/c-061-L 094-A-14/00,1170,1337.5
200/c-061-L 094-A-14/02,1170,1337.5
200/d-065-L 094-A-14/00,224,1290.7
200/b-077-L 094-A-14/00,209,1301.2
200/b-077-L 094-A-14/02,209,1301.2
200/c-033-B 094-A-15/00,186.5,1192.6
200/b-088-E 094-A-15/00,211,1369
200/d-021-G 094-A-15/00,310.6,1238.5
200/b-058-K 094-A-15/00,165,1071
200/d-052-L 094-A-15/00,211,1065.5
200/b-072-F 094-A-16/00,225,1051
200/b-072-F 094-A-16/02,225,1051
200/d-047-G 094-A-16/00,153.5,1187.7
200/d-047-G 094-A-16/02,153.5,1187.7
200/b-020-H 094-A-16/00,157,1207
200/b-020-H 094-A-16/02,157,1207
200/a-093-K 094-A-16/00,2400,3063.6
200/a-093-K 094-A-16/02,2400,3063.6
200/a-093-K 094-A-16/03,2400,3063.6
200/a-093-K 094-A-16/04,2400,3063.6
200/c-083-H 094-B-01/00,199,1019
200/c-083-H 094-B-01/02,199,1019
200/b-017-I 094-B-01/00,593.8,2688.2
