100/03-24-012-02W5/00,625,2725
100/13-24-012-02W5/00,600,2800
100/15-24-012-02W5/00,598.6,2411.4
100/03-25-012-02W5/00,575,1575
100/03-18-012-03W5/00,25,880
100/01-19-013-04W4/00,143.3,620.7
100/13-06-013-14W4/00,9.5,309.5
103/01-33-013-14W4/00,25,998
100/10-22-013-15W4/00,10,1351.9
100/02-07-013-16W4/00,226.2,1080
100/04-18-013-16W4/00,226.4,1051.5
100/13-30-013-16W4/00,4,1375
102/01-03-013-17W4/00,226.1,1107.8
102/02-12-013-17W4/00,236.1,1200.5
102/06-25-013-17W4/00,25,1072
100/16-22-013-19W4/00,800,1124
100/01-11-013-20W4/00,875,1225
100/05-12-013-20W4/00,25,950
102/16-12-013-20W4/00,263,1200.5
100/11-15-013-20W4/00,1025,1250
100/16-20-013-20W4/00,1050,1350
100/03-27-013-20W4/00,242.4,1244.5
100/09-02-013-27W4/00,250,1520
100/10-25-013-28W4/00,2000,2483
102/16-34-013-28W4/00,2225,2610
100/14-22-013-29W4/00,603.7,3088.4
100/16-34-013-04W5/00,6.9,614
100/10-20-014-01W4/00,25,325
100/01-25-014-01W4/00,25,325
100/13-34-014-01W4/00,25,325
100/13-36-014-01W4/00,25,325
100/13-04-014-04W4/00,144.8,644.8
100/02-32-014-04W4/00,25,500
100/02-33-014-04W4/00,25,525
100/14-11-014-09W4/00,10,250
100/09-22-014-11W4/00,25,610
100/04-24-014-11W4/00,25,620
100/04-28-014-11W4/00,25,610
102/14-28-014-11W4/00,650,1267
100/03-29-014-11W4/00,25,615
102/06-33-014-11W4/00,640,1295
103/07-35-014-11W4/00,298.3,1132
100/09-23-014-12W4/00,203,937
100/05-22-014-14W4/00,700,1050
100/05-28-014-14W4/00,700,1025
100/09-28-014-14W4/00,225,1175
100/08-34-014-14W4/00,180,1040
100/16-36-014-14W4/00,675,1025
100/10-33-014-15W4/00,250,1200
102/12-34-014-15W4/00,189,1115
100/12-04-014-16W4/00,1375,1435
100/14-22-014-16W4/00,25,1335
100/12-25-014-16W4/00,15,273.9
100/03-26-014-16W4/00,25,734.5
100/02-07-014-17W4/00,239.2,1288
100/09-03-014-18W4/00,25,830
100/14-05-014-18W4/00,25,788.5
100/06-07-014-18W4/00,25,805
102/13-07-014-18W4/00,25,820
100/07-11-014-18W4/00,20,839
100/03-13-014-19W4/00,25,840
100/10-13-014-19W4/00,30,1132
100/15-27-014-19W4/00,80,1174.9
100/04-22-014-20W4/00,244,1323
100/02-30-014-20W4/00,950,1300
100/10-31-014-20W4/00,242,1295
100/07-01-014-21W4/00,240.1,1320.7
100/08-04-014-26W4/00,200,1862.5
100/01-04-014-27W4/00,1950,2303.5
103/11-28-014-28W4/00,602.4,2625
100/10-18-014-29W4/00,450.3,3312.5
100/10-36-014-30W4/00,6.7,460
100/06-05-014-04W5/00,5,2163
100/06-02-015-01W4/00,25,325
102/08-28-015-02W4/00,400,535
102/06-32-015-03W4/00,25,520
100/04-23-015-04W4/00,32,388
100/09-22-015-07W4/00,150,625
100/06-09-015-08W4/00,20,1069
100/14-06-015-09W4/00,25,635
102/02-11-015-10W4/00,25,628
100/14-18-015-10W4/00,169,965
100/01-22-015-10W4/00,25,640
100/12-30-015-10W4/00,50,650.2
100/05-02-015-11W4/00,190,976
100/01-21-015-11W4/00,240,1301.5
102/07-35-015-11W4/00,215,1012
102/10-11-015-12W4/00,580,650.9
100/09-13-015-12W4/00,25,689.5
100/15-14-015-12W4/00,580,673.9
100/12-23-015-12W4/00,580,664.9
100/02-25-015-12W4/00,255,1046
100/10-36-015-12W4/00,25,960
100/15-06-015-13W4/00,675,1030
100/05-07-015-13W4/00,675,1000
102/05-15-015-13W4/00,192.2,1075
100/13-18-015-13W4/00,192,960
100/02-33-015-13W4/00,245.6,997
102/08-35-015-13W4/00,150,875
100/16-01-015-14W4/00,730,950
100/13-23-015-14W4/00,675,975
100/11-24-015-14W4/00,204,1075
102/10-29-015-14W4/00,25,950
100/09-14-015-15W4/00,186,1035
100/02-26-015-15W4/00,225,1350
100/01-29-015-15W4/00,183,1100
100/13-35-015-15W4/00,25,750
100/13-10-015-16W4/00,160,1397
100/08-29-015-20W4/00,10,1349.5
102/16-35-015-20W4/00,246.5,1282.5
100/16-10-015-21W4/00,234.7,1355.5
100/07-05-015-26W4/00,242,2146.5
100/01-09-015-26W4/00,1500,2065.5
100/09-19-015-26W4/00,850,2106
100/01-07-015-27W4/00,212,2497
100/16-24-015-30W4/00,605,2964
100/12-20-016-03W4/00,25,490
100/14-32-016-04W4/00,25,475
100/04-02-016-05W4/00,25,625
100/04-14-016-05W4/00,25,625
100/11-25-016-05W4/00,3.3,310.9
100/13-25-016-05W4/00,25,575
100/08-18-016-07W4/00,710,1001
100/03-19-016-07W4/00,725,975
102/04-35-016-07W4/00,100,900
100/01-34-016-08W4/00,14,665
102/04-01-016-09W4/00,100,655
100/13-14-016-09W4/00,184.4,998.8
100/09-33-016-09W4/00,25,669.9
102/09-35-016-09W4/00,200,975
100/10-35-016-09W4/00,10,955.4
100/05-02-016-10W4/00,25,644
102/02-30-016-10W4/00,236.2,1075.8
100/15-20-016-11W4/00,75,659.9
100/13-34-016-11W4/00,196,1017.9
102/05-35-016-11W4/00,195.4,1048.3
102/07-04-016-12W4/00,25,675
100/08-05-016-13W4/00,650,1000
100/15-07-016-13W4/00,825,1000
100/07-20-016-13W4/00,675,1050
100/03-22-016-13W4/00,50,1150
103/07-22-016-13W4/00,250.2,1550
102/05-35-016-13W4/00,850,1067.5
100/08-18-016-14W4/00,725,1075
100/14-33-016-14W4/00,100,975
100/09-34-016-14W4/00,225,1025
100/06-36-016-14W4/00,775,1000
102/03-02-016-15W4/00,251,1087.5
102/09-02-016-15W4/00,240.7,1057
100/03-03-016-15W4/00,226,1074
102/08-23-016-15W4/00,700,1050
102/14-24-016-15W4/00,202.5,1041.5
102/15-24-016-15W4/00,229,1081
100/11-01-016-16W4/00,25,306
100/16-10-016-16W4/00,292,1444
100/14-11-016-16W4/00,25,350
100/02-13-016-16W4/00,233,1077.3
