100/01-01-064-26W5/00,Klea_park,1118.4
100/01-01-064-26W5/00,Kbadheart,1310.7
100/01-01-064-26W5/00,Kmuskiki,1317.4
100/01-01-064-26W5/00,Kcardium,1365.3
100/01-01-064-26W5/00,Kcard_ss,1386.9
100/01-01-064-26W5/00,Kkaskapau,1399.3
100/01-01-064-26W5/00,Kdunvegan,1688.1
100/01-01-064-26W5/00,Kshftbury,1702.7
100/01-01-064-26W5/00,Kbfs,1817.3
100/01-01-064-26W5/00,Kpaddy,1878.6
100/01-01-064-26W5/00,Kcadotte,1893.2
100/01-01-064-26W5/00,Kharmon,1912.9
100/01-01-064-26W5/00,Kspirit_r,1927.5
100/01-01-064-26W5/00,Kbluesky,2189.3
100/01-01-064-26W5/00,Kgething,2207.7
100/01-01-064-26W5/00,Kcadomin,2321
100/01-01-064-26W5/00,Jfernie,2331.5
100/01-01-064-26W5/00,Jnordegg,2374.4
100/01-01-064-26W5/00,TRmontney,2400.1
100/01-01-064-26W5/00,PRbelloy,2542
100/01-01-064-26W5/00,Mdebolt,2557.2
100/01-01-064-26W5/00,Mshunda,2719.4
100/01-01-064-26W5/00,Mpekisko,2805.4
100/01-01-064-26W5/00,Mbanff,2851.4
100/01-01-064-26W5/00,Mexshaw,3058.1
100/01-01-064-26W5/00,Dwabamun,3061.2
100/01-01-064-26W5/00,Dwintrbrn,3298
100/01-01-064-26W5/00,Direton,3504
100/01-01-064-26W5/00,Dbvrhl_lk,3695.1
100/01-01-064-26W5/00,Dswan_hl,3719.9
100/01-01-064-26W5/00,Dswan_hl_p,3729
100/01-01-077-09W5/00,Kbfs,406
100/01-01-077-09W5/00,Kviking,432.5
100/01-01-077-09W5/00,Kjoli_fou,457.5
100/01-01-077-09W5/00,Kmannvl,465
100/01-01-077-09W5/00,Mpekisko,710.8
100/01-01-077-09W5/00,Mbanff,752
100/01-01-077-09W5/00,Mexshaw_p,780
100/01-01-077-13W6/00,Kshftbury,702.3
100/01-01-077-13W6/00,Kbfs,864.7
100/01-01-077-13W6/00,Kpaddy,1031.4
100/01-01-077-13W6/00,Kcadotte,1059.6
100/01-01-077-13W6/00,Kharmon,1091.9
100/01-01-077-13W6/00,Kspirit_r,1121.8
100/01-01-077-13W6/00,Kbluesky,1486.8
100/01-01-077-13W6/00,Kgething,1499.9
100/01-01-077-13W6/00,Kcadomin,1625
100/01-01-077-13W6/00,Jnikanssn,1644.9
100/01-01-077-13W6/00,Jfernie,1750.4
100/01-01-077-13W6/00,Jnordegg,1815.8
100/01-01-077-13W6/00,TRbaldnnl,1847.3
100/01-01-077-13W6/00,TRchly_lk,1865.2
100/01-01-077-13W6/00,TRhalfway,2094.8
100/01-01-077-13W6/00,TRdoig,2106.9
100/01-01-077-13W6/00,TRmontney,2221.6
100/01-01-077-13W6/00,PRbelloy,2468.4
100/01-01-077-13W6/00,PRbelloy_p,2479
100/01-01-079-26W4/00,Kvik_ss,239.5
100/01-01-079-26W4/00,Kjoli_fou,260
100/01-01-079-26W4/00,Kgrand_rp,273.8
100/01-01-079-26W4/00,Kgrd_rp_L,310.3
100/01-01-079-26W4/00,Kclearwtr,331.2
100/01-01-079-26W4/00,Kclwtr_ss,343.3
100/01-01-079-26W4/00,Kwabiskaw,457.4
100/01-01-079-26W4/00,Kmcmurray,465
100/01-01-079-26W4/00,Dwabamun,522.8
100/01-01-079-26W4/00,Dwabamun_p,552
100/01-01-104-01W6/00,Kpeace_rv,222.6
100/01-01-104-01W6/00,Kspirit_r,309.8
100/01-01-104-01W6/00,Kbluesky,350.1
100/01-01-104-01W6/00,Kgething,368.2
100/01-01-104-01W6/00,Kgething_p,443
100/01-02-017-09W4/00,K2nd_ws,607.3
100/01-02-017-09W4/00,K2ws_ss,620.1
100/01-02-017-09W4/00,Kglauc_ss_p,1243
100/01-02-023-27W4/00,Kbattle,215.8
100/01-02-023-27W4/00,Khrssh_cy,220.3
100/01-02-023-27W4/00,Kbearpaw,682
100/01-02-023-27W4/00,Kbelly_rv,720.9
100/01-02-023-27W4/00,Koldman,813.9
100/01-02-023-27W4/00,Kforemost,849.8
100/01-02-023-27W4/00,Kmilk_rv_p,1041
100/01-02-024-25W4/00,Kedmonton,193.2
100/01-02-024-25W4/00,Khrssh_cy,309.7
100/01-02-024-25W4/00,Kbearpaw,522.1
100/01-02-024-25W4/00,Kbelly_rv,556
100/01-02-024-25W4/00,Kbsbrv_ss,856.1
100/01-02-024-25W4/00,Klea_park,880
100/01-02-024-25W4/00,Kmilk_rv_p,944
100/01-02-046-24W4/00,Kbelly_rv,355.2
100/01-02-046-24W4/00,Kbsbrv_ss,650.4
100/01-02-046-24W4/00,Klea_park,671.7
100/01-02-046-24W4/00,Kcolorado,814.3
100/01-02-046-24W4/00,K2nd_ws,1034.2
100/01-02-046-24W4/00,Kbfs,1138
100/01-02-046-24W4/00,Kviking,1162.4
100/01-02-046-24W4/00,Kvik_ss,1180.5
100/01-02-046-24W4/00,Kjoli_fou,1211.6
100/01-02-046-24W4/00,Kmannvl,1232.9
100/01-02-046-24W4/00,Kmclaren,1257.7
100/01-02-046-24W4/00,Kwaseca,1274.2
100/01-02-046-24W4/00,Ksparky,1294.8
100/01-02-046-24W4/00,Kman&manU_p,1328
100/01-02-050-15W5/00,Kbelly_rv,1430
100/01-02-050-15W5/00,Klea_park,1735
100/01-02-050-15W5/00,Kcolorado,1849
100/01-02-050-15W5/00,Kbadheart,1991
100/01-02-050-15W5/00,Kmuskiki,2007
100/01-02-050-15W5/00,Kcardium,2076
100/01-02-050-15W5/00,Kcard_ss,2100.2
100/01-02-050-15W5/00,Kbfs,2443.4
100/01-02-050-15W5/00,Kvik_ss,2475.6
100/01-02-050-15W5/00,Kjoli_fou,2499.4
100/01-02-050-15W5/00,Kmannvl,2501
100/01-02-050-15W5/00,Kglauc_ss,2667.8
100/01-02-050-15W5/00,Kmannvl_L,2678.4
100/01-02-050-15W5/00,Jfernie,2736
100/01-02-050-15W5/00,Jrock_ck,2754.6
100/01-02-050-15W5/00,Jpokerchp,2777
100/01-02-050-15W5/00,Jnordegg_p,2795
100/01-02-054-21W5/00,Kedmonton,615
100/01-02-054-21W5/00,Kknhl_tuf,758
100/01-02-054-21W5/00,Khrssh_cy,766.1
100/01-02-054-21W5/00,Kbelly_rv,1556.1
100/01-02-054-21W5/00,Klea_park,1890.2
100/01-02-054-21W5/00,Kcolorado,2040.9
100/01-02-054-21W5/00,Kbadheart,2193.4
100/01-02-054-21W5/00,Kmuskiki,2226
100/01-02-054-21W5/00,Kcardium,2298
100/01-02-054-21W5/00,Kcard_ss,2319.3
100/01-02-054-21W5/00,Kblkstn,2360.6
100/01-02-054-21W5/00,Kblkstn_p,2400
100/01-02-063-09W6/00,Kwapiabi,1754.5
100/01-02-063-09W6/00,Kchinook,1782.8
100/01-02-063-09W6/00,Kcolorado,1922.8
100/01-02-063-09W6/00,Kbadheart,2009
100/01-02-063-09W6/00,Kmuskiki,2057.2
100/01-02-063-09W6/00,Kcardium,2109.5
100/01-02-063-09W6/00,Kcard_ss,2133
100/01-02-063-09W6/00,Kkaskapau,2160.1
100/01-02-063-09W6/00,Kdoe_ck,2759.5
100/01-02-063-09W6/00,Kdunvegan,2819.7
100/01-02-063-09W6/00,Kshftbury,2951.5
100/01-02-063-09W6/00,Kbfs,3046.8
100/01-02-063-09W6/00,Kpaddy,3151.2
100/01-02-063-09W6/00,Kcadotte,3180.9
100/01-02-063-09W6/00,Kharmon,3206.8
100/01-02-063-09W6/00,Knotikwn,3224.3
100/01-02-063-09W6/00,Kfalher,3252.9
100/01-02-063-09W6/00,Kwilrich,3461.6
100/01-02-063-09W6/00,Kbluesky,3541.8
100/01-02-063-09W6/00,Kgething,3544
100/01-02-063-09W6/00,Kcadomin,3660.3
100/01-02-063-09W6/00,Jnikanssn,3670.3
100/01-02-063-09W6/00,Jnikanssn_p,3792
100/01-02-066-06W6/00,Klea_park,1136
100/01-02-066-06W6/00,Kchinook,1189
100/01-02-066-06W6/00,Kbadheart,1347
100/01-02-066-06W6/00,Kcardium,1397.4
100/01-02-066-06W6/00,Kcard_ss,1417.6
100/01-02-066-06W6/00,Kkaskapau,1438
100/01-02-066-06W6/00,Kdunvegan,1846
100/01-02-066-06W6/00,Kshftbury,1958.6
100/01-02-066-06W6/00,Kbfs,2054
100/01-02-066-06W6/00,Kpaddy,2148
100/01-02-066-06W6/00,Kcadotte,2163
100/01-02-066-06W6/00,Kharmon,2184.2
100/01-02-066-06W6/00,Kspirit_r,2210.2
100/01-02-066-06W6/00,Kbluesky,2504.4
100/01-02-066-06W6/00,Kgething,2526
100/01-02-066-06W6/00,Kcadomin,2637.4
100/01-02-066-06W6/00,Jnikanssn,2652
100/01-02-066-06W6/00,Jfernie,2758
100/01-02-066-06W6/00,Jnordegg,2801
100/01-02-066-06W6/00,TRchly_lk,2822
100/01-02-066-06W6/00,TRhalfway,2872
100/01-02-066-06W6/00,TRdoig,2879
100/01-02-066-06W6/00,TRmontney_p,2950
100/01-02-070-13W6/00,Kbadheart,806.9
100/01-02-070-13W6/00,Kmuskiki,827.4
100/01-02-070-13W6/00,Kcardium,874.6
100/01-02-070-13W6/00,Kcard_ss,892.1
100/01-02-070-13W6/00,Kkaskapau,926.5
100/01-02-070-13W6/00,Kdoe_ck,1459.3
100/01-02-070-13W6/00,Kdunvegan,1584.5
100/01-02-070-13W6/00,Kshftbury,1769.5
100/01-02-070-13W6/00,Kbfs,1931.3
100/01-02-070-13W6/00,Kpaddy,2111
100/01-02-070-13W6/00,Kcadotte,2143.9
100/01-02-070-13W6/00,Kharmon,2167.8
100/01-02-070-13W6/00,Knotikwn,2202.9
100/01-02-070-13W6/00,Kfalher,2257.7
100/01-02-070-13W6/00,Kwilrich,2455.7
100/01-02-070-13W6/00,Kbluesky,2545.4
100/01-02-070-13W6/00,Kgething,2585.8
100/01-02-070-13W6/00,Kcadomin,2692.9
100/01-02-070-13W6/00,Jnikanssn,2716.5
100/01-02-070-13W6/00,Jnikanssn_p,2819
100/01-02-076-02W5/00,Kbfs,566
100/01-02-076-02W5/00,Kviking,609.2
100/01-02-076-02W5/00,Kjoli_fou,626
100/01-02-076-02W5/00,Kmannvl,644.7
100/01-02-076-02W5/00,Kclearwtr,720.5
100/01-02-076-02W5/00,Kclwtr_ss,730.1
100/01-02-076-02W5/00,Kbluesky,833.1
100/01-02-076-02W5/00,Kmcmurray_p,837
100/01-02-104-01W6/00,Kpeace_rv,184.5
100/01-02-104-01W6/00,Kspirit_r,321.4
100/01-02-104-01W6/00,Kbluesky,362.3
100/01-02-104-01W6/00,Kgething_p,455
100/01-02-106-01W6/00,Kbluesky,336.5
100/01-02-106-01W6/00,Kbluesky_p,398
100/01-03-024-27W4/00,Khrssh_cy,287.4
100/01-03-024-27W4/00,Kbearpaw,688.9
100/01-03-024-27W4/00,Kbelly_rv,722.9
100/01-03-024-27W4/00,Kbsbrv_ss,1035
100/01-03-024-27W4/00,Klea_park,1062.7
100/01-03-024-27W4/00,Kmilk_rv,1104.9
100/01-03-024-27W4/00,Kmilk_rv_p,1123
100/01-03-026-26W4/00,Khrssh_cy,202.9
100/01-03-026-26W4/00,Kbearpaw,586.8
100/01-03-026-26W4/00,Kbelly_rv,622.6
100/01-03-026-26W4/00,Kbsbrv_ss,929.7
100/01-03-026-26W4/00,Klea_park,947.2
100/01-03-026-26W4/00,Kmilk_rv,989
100/01-03-026-26W4/00,Kmilk_rv_p,1028
100/01-03-038-21W4/00,Kbearpaw,358.8
100/01-03-038-21W4/00,Kbelly_rv,389.5
100/01-03-038-21W4/00,Kbsbrv_ss,675.6
100/01-03-038-21W4/00,Klea_park,704.5
100/01-03-038-21W4/00,Kmilk_rv,737.2
100/01-03-038-21W4/00,Kcolorado,836.8
100/01-03-038-21W4/00,K2nd_ws,1057.7
100/01-03-038-21W4/00,Kbfs,1163.8
100/01-03-038-21W4/00,Kviking,1187.2
100/01-03-038-21W4/00,Kvik_ss,1205.3
100/01-03-038-21W4/00,Kjoli_fou,1233.9
100/01-03-038-21W4/00,Kmannvl,1253.3
100/01-03-038-21W4/00,Kglauc_ss,1315.8
100/01-03-038-21W4/00,Mbanff,1342.5
100/01-03-038-21W4/00,Kmannvl_p,1366
100/01-03-052-22W5/00,Kbelly_rv,1779
100/01-03-052-22W5/00,Kbsbrv_ss,2126.7
100/01-03-052-22W5/00,Klea_park,2143.5
100/01-03-052-22W5/00,Kcolorado,2294.5
100/01-03-052-22W5/00,Kbadheart,2441.3
100/01-03-052-22W5/00,Kmuskiki,2462.1
100/01-03-052-22W5/00,Kcardium,2527.5
100/01-03-052-22W5/00,Kcard_ss,2573
100/01-03-052-22W5/00,Kblkstn,2614.5
100/01-03-052-22W5/00,K2nd_ws,2719
100/01-03-052-22W5/00,Kbfs,3026.3
100/01-03-052-22W5/00,Kviking,3043
100/01-03-052-22W5/00,Kvik_ss,3056.5
100/01-03-052-22W5/00,Kmannvl,3067
100/01-03-052-22W5/00,Kgething,3270
100/01-03-052-22W5/00,Kcadomin,3435
100/01-03-052-22W5/00,Jfernie,3445.5
100/01-03-052-22W5/00,Jrock_ck,3473
100/01-03-052-22W5/00,Jpokerchp,3478
100/01-03-052-22W5/00,Jnordegg,3498.5
100/01-03-052-22W5/00,TRmontney,3551.7
100/01-03-052-22W5/00,Mturner_v,3627
100/01-03-052-22W5/00,Mshunda,3654.5
100/01-03-052-22W5/00,Mpekisko,3717
100/01-03-052-22W5/00,Mbanff,3754.5
100/01-03-052-22W5/00,Mexshaw,3917.5
100/01-03-052-22W5/00,Dwabamun,3919
100/01-03-052-22W5/00,Dgraminia,4134
100/01-03-052-22W5/00,Dbluerdge,4145
100/01-03-052-22W5/00,Direton,4266
100/01-03-052-22W5/00,Dleduc,4411
100/01-03-052-22W5/00,Dleduc_p,4461
100/01-03-055-03W6/00,Klea_park,418.1
100/01-03-055-03W6/00,Kmilk_rv,457.1
100/01-03-055-03W6/00,Kbadheart,992.8
100/01-03-055-03W6/00,Kmuskiki,1005
100/01-03-055-03W6/00,Kcardium,1083.1
100/01-03-055-03W6/00,Kcard_ss,1130.3
100/01-03-055-03W6/00,Kblkstn,1153.6
100/01-03-055-03W6/00,Kshftbury_p,2226
100/01-03-063-25W5/00,Kwapiabi,1185
100/01-03-063-25W5/00,Kcolorado,1269
100/01-03-063-25W5/00,Kbadheart,1381.5
100/01-03-063-25W5/00,Kmuskiki,1391
100/01-03-063-25W5/00,Kcardium,1440.7
100/01-03-063-25W5/00,Kcard_ss,1456
100/01-03-063-25W5/00,Kkaskapau,1477.1
100/01-03-063-25W5/00,K2nd_ws,1615
100/01-03-063-25W5/00,Kdunvegan,1768
100/01-03-063-25W5/00,Kshftbury,1803
100/01-03-063-25W5/00,Kbfs,1889.7
100/01-03-063-25W5/00,Kpaddy,1945
100/01-03-063-25W5/00,Kcadotte,1964.3
100/01-03-063-25W5/00,Kharmon,1978.1
100/01-03-063-25W5/00,Kspirit_r,1984.1
100/01-03-063-25W5/00,Kbluesky,2252.1
100/01-03-063-25W5/00,Kgething,2262.4
100/01-03-063-25W5/00,Kcadomin,2373.6
100/01-03-063-25W5/00,Jfernie,2389.8
100/01-03-063-25W5/00,Jnordegg,2427.6
100/01-03-063-25W5/00,TRmontney,2453.8
100/01-03-063-25W5/00,Jnordegg_p,2493
100/01-03-104-01W6/00,Kpeace_rv,199.8
100/01-03-104-01W6/00,Kspirit_r,329
100/01-03-104-01W6/00,Kbluesky,370.5
100/01-03-104-01W6/00,Kblsk-gtn_p,468
100/01-04-014-27W4/00,Kcutbank,2264.4
100/01-04-014-27W4/00,Jrierdon,2288.5
100/01-04-014-27W4/00,Jswift_p,2320
100/01-04-044-18W5/00,Kcard_ss,620
100/01-04-044-18W5/00,Kblkstn,633.1
100/01-04-044-18W5/00,Kbfs,1996.4
100/01-04-044-18W5/00,Kblairmor,2039.9
100/01-04-044-18W5/00,Jfernie,3428.7
100/01-04-044-18W5/00,Jrock_ck,3448.2
100/01-04-044-18W5/00,Jpokerchp,3471.5
100/01-04-044-18W5/00,Jnordegg,3520.1
100/01-04-044-18W5/00,Mturner_v,3558.5
100/01-04-044-18W5/00,Mturner_v_p,4577
100/01-04-047-16W5/00,Kbsbrv_ss,2085
100/01-04-047-16W5/00,Kwapiabi,2162
100/01-04-047-16W5/00,Kbadheart,2602
100/01-04-047-16W5/00,Kcardium,2700
100/01-04-047-16W5/00,Kcard_ss,2733
100/01-04-047-16W5/00,Kblkstn_p,2805
100/01-04-055-21W5/00,Kedmonton,559
100/01-04-055-21W5/00,Kknhl_tuf,690
100/01-04-055-21W5/00,Khrssh_cy,695
100/01-04-055-21W5/00,Kbelly_rv,1465.3
100/01-04-055-21W5/00,Klea_park,1799
100/01-04-055-21W5/00,Kcolorado,1928.5
100/01-04-055-21W5/00,Kbadheart,2058.7
100/01-04-055-21W5/00,Kmuskiki,2086
100/01-04-055-21W5/00,Kcardium,2159
100/01-04-055-21W5/00,Kcard_ss,2174.7
100/01-04-055-21W5/00,Kblkstn,2199
100/01-04-055-21W5/00,Kblkstn_p,2250
100/01-04-063-04W6/00,Klea_park,1395.8
100/01-04-063-04W6/00,Kwapiabi,1445.9
100/01-04-063-04W6/00,Kchinook,1489.3
100/01-04-063-04W6/00,Kcolorado,1573.8
100/01-04-063-04W6/00,Kbadheart,1669.9
100/01-04-063-04W6/00,Kmuskiki,1689.5
100/01-04-063-04W6/00,Kcardium,1743.9
100/01-04-063-04W6/00,Kcard_ss,1764.9
100/01-04-063-04W6/00,Kkaskapau,1786.9
100/01-04-063-04W6/00,K2nd_ws,2079.8
100/01-04-063-04W6/00,Kdoe_ck,2131.6
100/01-04-063-04W6/00,Kdunvegan,2183.5
100/01-04-063-04W6/00,Kshftbury,2279.4
100/01-04-063-04W6/00,Kbfs,2347.3
100/01-04-063-04W6/00,Kpaddy,2400.4
100/01-04-063-04W6/00,Kcadotte,2432.3
100/01-04-063-04W6/00,Kharmon,2464.3
100/01-04-063-04W6/00,Kspirit_r,2478.9
100/01-04-063-04W6/00,Kfalher,2505.8
100/01-04-063-04W6/00,Kwilrich,2700.4
100/01-04-063-04W6/00,Kwilrich_p,2715
100/01-04-071-13W6/00,Kbadheart,706.6
100/01-04-071-13W6/00,Kmuskiki,725.3
100/01-04-071-13W6/00,Kcardium,753.2
100/01-04-071-13W6/00,Kcard_ss,764.6
100/01-04-071-13W6/00,Kkaskapau,797.9
100/01-04-071-13W6/00,Kdoe_ck,1337.7
100/01-04-071-13W6/00,Kdunvegan,1430.3
100/01-04-071-13W6/00,Kshftbury,1604.2
100/01-04-071-13W6/00,Kbfs,1767.5
100/01-04-071-13W6/00,Kpaddy,1939.7
100/01-04-071-13W6/00,Kcadotte,1977.3
100/01-04-071-13W6/00,Kharmon,1996
100/01-04-071-13W6/00,Knotikwn,2027.7
100/01-04-071-13W6/00,Kfalher,2100.5
100/01-04-071-13W6/00,Kwilrich,2284.4
100/01-04-071-13W6/00,Kbluesky,2357.9
100/01-04-071-13W6/00,Kgething,2389.3
100/01-04-071-13W6/00,Kcadomin,2513.3
100/01-04-071-13W6/00,Jnikanssn,2522.3
100/01-04-071-13W6/00,Jnikanssn_p,2646
100/01-04-083-22W4/00,Kbfs,181.3
100/01-04-083-22W4/00,Kvik_ss,214.8
100/01-04-083-22W4/00,Kjoli_fou,235.9
100/01-04-083-22W4/00,Kgrand_rp,248.3
100/01-04-083-22W4/00,Kgrd_rp_L,299.6
100/01-04-083-22W4/00,Kclwtr_ss,350.4
100/01-04-083-22W4/00,Kwabiskaw,399.4
100/01-04-083-22W4/00,Kmcmurray,416.4
100/01-04-083-22W4/00,Kmcmurray_p,452.2
100/01-04-099-09W6/00,Kbluesky,900.3
100/01-04-099-09W6/00,Mdebolt,914.3
100/01-04-099-09W6/00,Mshunda,1001.1
100/01-04-099-09W6/00,Mpekisko,1082
100/01-04-099-09W6/00,Mbanff,1119.3
100/01-04-099-09W6/00,Dwabamun,1406.1
100/01-04-099-09W6/00,Dwintrbrn,1628.1
100/01-04-099-09W6/00,Djn_marie,1781.5
100/01-04-099-09W6/00,Dft_smpsn,1790.8
100/01-04-099-09W6/00,Dmuskwa,2211.7
100/01-04-099-09W6/00,Dbvrhl_lk,2220.9
100/01-04-099-09W6/00,Dslave_pt,2326.9
100/01-04-099-09W6/00,Dmuskeg_p,2335.4
100/01-05-024-22W4/00,Klea_park,683.7
100/01-05-024-22W4/00,Kmilk_rv,732.3
100/01-05-024-22W4/00,Kmilk_rv_p,783
100/01-05-026-25W4/00,Khrssh_cy,238.8
100/01-05-026-25W4/00,Kbearpaw,708.4
100/01-05-026-25W4/00,Kbelly_rv,748.7
100/01-05-026-25W4/00,Kforemost_p,1006
100/01-05-028-25W4/00,Kedmonton,184.1
100/01-05-028-25W4/00,Kbearpaw,483.9
100/01-05-028-25W4/00,Kbelly_rv,510.7
100/01-05-028-25W4/00,Kbelly_rv_p,592
100/01-05-034-10W5/00,Dwabamun,979.6
100/01-05-034-10W5/00,Dcalmar,1290
100/01-05-034-10W5/00,Dnisku,1293.8
100/01-05-034-10W5/00,Direton,1357.6
100/01-05-034-10W5/00,Dleduc,1459
100/01-05-034-10W5/00,Clynx,1710.8
100/01-05-034-10W5/00,Csullivan,1815.4
100/01-05-034-10W5/00,Cwtrfowl,1879
100/01-05-034-10W5/00,Carctomys,1956
100/01-05-034-10W5/00,Cpika,1980.4
100/01-05-034-10W5/00,/FAULT/,3866
100/01-05-034-10W5/00,Dwabamun,4338
100/01-05-034-10W5/00,Dcrossfld_p,4750
100/01-05-037-05W5/00,Kedmonton,604
100/01-05-037-05W5/00,Kknhl_tuf,770
100/01-05-037-05W5/00,Khrssh_cy,780.5
100/01-05-037-05W5/00,Kbelly_rv,1348
100/01-05-037-05W5/00,Klea_park,1654
100/01-05-037-05W5/00,Kcolorado,1784.5
100/01-05-037-05W5/00,Kcardium,1994.5
100/01-05-037-05W5/00,Kcard_ss,2018.9
100/01-05-037-05W5/00,K2nd_ws,2119.3
100/01-05-037-05W5/00,Kbfs,2287
100/01-05-037-05W5/00,Kvik_ss,2311.5
100/01-05-037-05W5/00,Kjoli_fou,2353.9
100/01-05-037-05W5/00,Kmannvl,2360.9
100/01-05-037-05W5/00,Kglauc_ss,2487.3
100/01-05-037-05W5/00,Kmannvl_L,2493.1
100/01-05-037-05W5/00,Kellrslie,2506.5
100/01-05-037-05W5/00,Jfernie,2550.7
100/01-05-037-05W5/00,Jrock_ck,2558.9
100/01-05-037-05W5/00,Jnordegg,2573.5
100/01-05-037-05W5/00,Melkton,2582.5
100/01-05-037-05W5/00,Mshunda,2607.5
100/01-05-037-05W5/00,Mpekisko,2648.5
100/01-05-037-05W5/00,Mbanff,2685.5
100/01-05-037-05W5/00,Mexshaw,2876.3
100/01-05-037-05W5/00,Dwabamun,2877.5
100/01-05-037-05W5/00,Dcalmar,3122
100/01-05-037-05W5/00,Dnisku,3129.3
100/01-05-037-05W5/00,Direton,3180
100/01-05-037-05W5/00,Dleduc,3315.7
100/01-05-037-05W5/00,Dleduc_p,3512
100/01-05-049-19W5/00,Kbelly_rv,1901.4
100/01-05-049-19W5/00,Klea_park,2209.2
100/01-05-049-19W5/00,Kcolorado,2320.4
100/01-05-049-19W5/00,Kbadheart,2511
100/01-05-049-19W5/00,Kmuskiki,2522.2
100/01-05-049-19W5/00,Kcardium,2598.2
100/01-05-049-19W5/00,Kcard_ss,2645
100/01-05-049-19W5/00,K2nd_ws,2777.8
100/01-05-049-19W5/00,Kbfs,3074
100/01-05-049-19W5/00,Kvik_ss,3101.6
100/01-05-049-19W5/00,Kjoli_fou,3111
100/01-05-049-19W5/00,Kmannvl,3117.2
100/01-05-049-19W5/00,Kglauc_ss,3326.2
100/01-05-049-19W5/00,Kmannvl_L,3330.2
100/01-05-049-19W5/00,Kcadomin,3466
100/01-05-049-19W5/00,Jfernie,3489
100/01-05-049-19W5/00,Jnordegg,3522.2
100/01-05-049-19W5/00,TRmontney,3567.4
100/01-05-049-19W5/00,TRmontney_p,3598
100/01-05-050-15W4/00,Kbsbrv_ss,209.1
100/01-05-050-15W4/00,Klea_park,233.9
100/01-05-050-15W4/00,Kcolorado,429.1
100/01-05-050-15W4/00,K2nd_ws,590
100/01-05-050-15W4/00,Kbfs,647.8
100/01-05-050-15W4/00,Kviking,688.4
100/01-05-050-15W4/00,Kvik_ss,697.1
100/01-05-050-15W4/00,Kjoli_fou,729.4
100/01-05-050-15W4/00,Kmannvl,737.8
100/01-05-050-15W4/00,Kostracod,854.3
100/01-05-050-15W4/00,Kellrslie,864.3
100/01-05-050-15W4/00,PALeozoic_p,938
100/01-05-059-21W5/00,Kbelly_rv,1262
100/01-05-059-21W5/00,Klea_park,1552.7
100/01-05-059-21W5/00,Kcolorado,1659
100/01-05-059-21W5/00,Kbadheart,1770
100/01-05-059-21W5/00,Kmuskiki,1787.7
100/01-05-059-21W5/00,Kcardium,1830.5
100/01-05-059-21W5/00,Kcard_ss,1861.5
100/01-05-059-21W5/00,K2nd_ws,1980.5
100/01-05-059-21W5/00,Kdunvegan,2163.5
100/01-05-059-21W5/00,Kshftbury,2194.5
100/01-05-059-21W5/00,Kbfs,2249.7
100/01-05-059-21W5/00,Kviking,2278.7
100/01-05-059-21W5/00,Kvik_ss,2294
